path	qualification	reason	risk_if_moved_now	target_home	notes
mailroom/outbox/alerts/ALERT-20260228-064356-finance-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-064356-finance-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-064356-observability-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-064356-observability-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-064356-z2m-bridge.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-064356-z2m-bridge.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-070108-automation-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-070108-automation-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-070108-finance-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-070108-finance-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-070108-mint-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-070108-mint-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-071714-finance-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-071714-finance-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-071714-z2m-bridge.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-071714-z2m-bridge.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-073335-finance-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-073335-finance-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-073335-observability-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-073335-observability-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-073336-mint-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-073336-mint-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-074953-finance-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-074953-finance-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-074953-z2m-bridge.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-074953-z2m-bridge.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-080606-finance-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-080606-finance-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-080606-mint-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-080606-mint-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-082208-finance-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-082208-finance-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-082208-z2m-bridge.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-082208-z2m-bridge.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-083809-finance-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-083809-finance-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-083809-mint-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-083809-mint-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-083809-observability-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-083809-observability-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-085412-finance-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-085412-finance-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-085412-infra-core-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-085412-infra-core-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-091021-dev-tools-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-091021-dev-tools-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-091021-finance-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-091021-finance-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-091021-infra-core-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-091021-infra-core-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-091021-observability-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-091021-observability-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-092646-finance-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-092646-finance-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-092646-z2m-bridge.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-092646-z2m-bridge.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-092647-dev-tools-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-092647-dev-tools-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-092647-infra-core-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-092647-infra-core-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-094244-finance-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-094244-finance-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-094244-infra-core-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-094244-infra-core-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-094244-mint-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-094244-mint-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-095845-finance-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-095845-finance-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-095845-infra-core-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-095845-infra-core-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-095845-observability-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-095845-observability-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-101439-finance-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-101439-finance-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-101439-infra-core-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-101439-infra-core-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-103038-finance-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-103038-finance-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-103038-infra-core-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-103038-infra-core-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-104632-finance-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-104632-finance-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-104632-mint-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-104632-mint-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-110236-finance-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-110236-finance-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-110236-infra-core-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-110236-infra-core-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-112104-finance-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-112104-finance-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-112104-infra-core-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-112104-infra-core-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-112104-mint-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-112104-mint-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-112104-observability-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-112104-observability-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-113726-finance-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-113726-finance-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-113726-infra-core-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-113726-infra-core-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-113727-dev-tools-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-113727-dev-tools-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-115325-finance-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-115325-finance-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-115325-infra-core-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-115325-infra-core-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-120918-finance-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-120918-finance-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-120919-mint-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-120919-mint-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-122513-finance-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-122513-finance-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-122513-observability-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-122513-observability-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-124110-finance-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-124110-finance-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-124110-mint-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-124110-mint-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-125711-finance-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-125711-finance-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-125712-dev-tools-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-125712-dev-tools-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-131318-finance-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-131318-finance-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-131318-infra-core-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-131318-infra-core-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-131318-mint-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-131318-mint-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-131318-observability-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-131318-observability-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-132420-mcp-runtime-anti-drift.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-132420-mcp-runtime-anti-drift.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-132916-finance-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-132916-finance-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-134510-finance-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-134510-finance-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-134510-mint-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-134510-mint-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-135424-mcp-runtime-anti-drift.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-135424-mcp-runtime-anti-drift.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-140106-finance-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-140106-finance-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-141720-finance-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-141720-finance-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-141720-infra-core-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-141720-infra-core-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-141720-mint-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-141720-mint-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-143321-finance-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-143321-finance-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-144925-finance-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-144925-finance-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-144925-mint-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-144925-mint-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-144925-observability-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-144925-observability-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-150700-automation-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-150700-automation-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-150700-dev-tools-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-150700-dev-tools-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-150700-finance-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-150700-finance-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-150700-infra-core-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-150700-infra-core-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-150700-z2m-bridge.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-150700-z2m-bridge.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-152318-dev-tools-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-152318-dev-tools-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-152318-finance-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-152318-finance-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-152318-infra-core-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-152318-infra-core-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-152319-mint-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-152319-mint-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-153930-finance-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-153930-finance-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-153930-observability-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-153930-observability-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-155606-automation-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-155606-automation-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-155606-dev-tools-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-155606-dev-tools-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-155606-finance-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-155606-finance-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-155606-mint-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-155606-mint-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-155606-z2m-bridge.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-155606-z2m-bridge.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-161257-automation-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-161257-automation-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-161257-dev-tools-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-161257-dev-tools-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-161257-finance-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-161257-finance-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-162920-automation-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-162920-automation-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-162920-dev-tools-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-162920-dev-tools-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-162920-finance-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-162920-finance-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-162920-infra-core-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-162920-infra-core-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-162920-mint-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-162920-mint-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-164605-automation-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-164605-automation-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-164605-finance-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-164605-finance-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-164605-infra-core-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-164605-infra-core-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-164605-observability-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-164605-observability-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-170215-finance-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-170215-finance-stack.yaml	live_mailroom_runtime
mailroom/outbox/alerts/ALERT-20260228-170215-infra-core-stack.yaml	runtime-only	Live mailroom queue/log/result artifact.	high	/Users/ronnyworks/code/.runtime/spine-mailroom/outbox/alerts/ALERT-20260228-170215-infra-core-stack.yaml	live_mailroom_runtime
